2024-04-19_11-02-25,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_11-02-25.jpg,
2024-04-19_11-02-26,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_11-02-26.jpg,
2024-04-19_11-02-27,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_11-02-27.jpg,
2024-04-19_11-02-29,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_11-02-29.jpg,
2024-04-19_11-02-30,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_11-02-30.jpg,
2024-04-19_11-02-31,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_11-02-31.jpg,
2024-04-19_11-02-40,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_11-02-40.jpg,
2024-04-19_12-20-10,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-10.jpg,
2024-04-19_12-20-11,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-11.jpg,
2024-04-19_12-20-12,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-12.jpg,
2024-04-19_12-20-13,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-13.jpg,
2024-04-19_12-20-23,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-23.jpg,
2024-04-19_12-20-25,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-25.jpg,
2024-04-19_12-20-26,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-26.jpg,
2024-04-19_12-20-28,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-28.jpg,
2024-04-19_12-20-29,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-29.jpg,
2024-04-19_12-20-30,Camera1,Living Room,detected_fires\2024-04-19\Camera1_2024-04-19_12-20-30.jpg,
2024-04-22_16-02-26,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-26.jpg,
2024-04-22_16-02-27,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-27.jpg,
2024-04-22_16-02-28,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-28.jpg,
2024-04-22_16-02-28,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-28.jpg,
2024-04-22_16-02-29,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-29.jpg,
2024-04-22_16-02-30,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-30.jpg,
2024-04-22_16-02-31,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-31.jpg,
2024-04-22_16-02-32,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-32.jpg,
2024-04-22_16-02-32,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-32.jpg,
2024-04-22_16-02-33,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-33.jpg,
2024-04-22_16-02-34,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-34.jpg,
2024-04-22_16-02-35,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-35.jpg,
2024-04-22_16-02-36,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-36.jpg,
2024-04-22_16-02-36,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-36.jpg,
2024-04-22_16-02-37,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-37.jpg,
2024-04-22_16-02-38,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-38.jpg,
2024-04-22_16-02-39,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-39.jpg,
2024-04-22_16-02-40,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-40.jpg,
2024-04-22_16-02-40,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-02-40.jpg,
2024-04-22_16-26-43,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-43.jpg,
2024-04-22_16-26-44,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-44.jpg,
2024-04-22_16-26-44,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-44.jpg,
2024-04-22_16-26-45,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-45.jpg,
2024-04-22_16-26-46,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-46.jpg,
2024-04-22_16-26-47,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-47.jpg,
2024-04-22_16-26-47,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-47.jpg,
2024-04-22_16-26-48,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-48.jpg,
2024-04-22_16-26-49,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-26-49.jpg,
2024-04-22_16-33-07,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-07.jpg,
2024-04-22_16-33-07,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-07.jpg,
2024-04-22_16-33-08,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-08.jpg,
2024-04-22_16-33-09,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-09.jpg,
2024-04-22_16-33-10,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-10.jpg,
2024-04-22_16-33-10,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-10.jpg,
2024-04-22_16-33-11,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-11.jpg,
2024-04-22_16-33-12,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-12.jpg,
2024-04-22_16-33-13,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-33-13.jpg,
2024-04-22_16-38-06,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-06.jpg,
2024-04-22_16-38-10,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-10.jpg,
2024-04-22_16-38-11,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-11.jpg,
2024-04-22_16-38-12,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-12.jpg,
2024-04-22_16-38-14,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-14.jpg,
2024-04-22_16-38-15,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-15.jpg,
2024-04-22_16-38-16,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-16.jpg,
2024-04-22_16-38-16,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-16.jpg,
2024-04-22_16-38-17,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-17.jpg,
2024-04-22_16-38-18,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-18.jpg,
2024-04-22_16-38-19,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-19.jpg,
2024-04-22_16-38-20,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-20.jpg,
2024-04-22_16-38-23,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_16-38-23.jpg,
2024-04-22_22-09-33,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-33.jpg,
2024-04-22_22-09-36,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-36.jpg,
2024-04-22_22-09-39,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-39.jpg,
2024-04-22_22-09-40,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-40.jpg,
2024-04-22_22-09-42,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-42.jpg,
2024-04-22_22-09-43,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-43.jpg,
2024-04-22_22-09-45,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-45.jpg,
2024-04-22_22-09-47,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-47.jpg,
2024-04-22_22-09-48,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-48.jpg,
2024-04-22_22-09-50,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-50.jpg,
2024-04-22_22-09-51,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-51.jpg,
2024-04-22_22-09-53,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-53.jpg,
2024-04-22_22-09-54,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-54.jpg,
2024-04-22_22-09-55,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-55.jpg,
2024-04-22_22-09-57,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-57.jpg,
2024-04-22_22-09-58,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-09-58.jpg,
2024-04-22_22-10-01,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-01.jpg,
2024-04-22_22-10-03,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-03.jpg,
2024-04-22_22-10-05,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-05.jpg,
2024-04-22_22-10-07,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-07.jpg,
2024-04-22_22-10-08,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-08.jpg,
2024-04-22_22-10-10,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-10.jpg,
2024-04-22_22-10-11,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-11.jpg,
2024-04-22_22-10-13,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-13.jpg,
2024-04-22_22-10-14,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-14.jpg,
2024-04-22_22-10-16,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-16.jpg,
2024-04-22_22-10-17,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-17.jpg,
2024-04-22_22-10-19,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-19.jpg,
2024-04-22_22-10-20,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-20.jpg,
2024-04-22_22-10-21,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-21.jpg,
2024-04-22_22-10-23,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-23.jpg,
2024-04-22_22-10-24,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-24.jpg,
2024-04-22_22-10-26,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-26.jpg,
2024-04-22_22-10-27,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-27.jpg,
2024-04-22_22-10-29,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-29.jpg,
2024-04-22_22-10-30,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-30.jpg,
2024-04-22_22-10-32,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-32.jpg,
2024-04-22_22-10-33,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-33.jpg,
2024-04-22_22-10-34,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-34.jpg,
2024-04-22_22-10-36,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-36.jpg,
2024-04-22_22-10-37,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-37.jpg,
2024-04-22_22-10-39,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-39.jpg,
2024-04-22_22-10-40,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-40.jpg,
2024-04-22_22-10-42,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-42.jpg,
2024-04-22_22-10-46,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-46.jpg,
2024-04-22_22-10-47,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-47.jpg,
2024-04-22_22-10-48,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-48.jpg,
2024-04-22_22-10-50,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-50.jpg,
2024-04-22_22-10-51,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-51.jpg,
2024-04-22_22-10-53,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-53.jpg,
2024-04-22_22-10-55,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-55.jpg,
2024-04-22_22-10-56,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-56.jpg,
2024-04-22_22-10-58,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-58.jpg,
2024-04-22_22-10-59,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-10-59.jpg,
2024-04-22_22-11-01,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-01.jpg,
2024-04-22_22-11-02,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-02.jpg,
2024-04-22_22-11-04,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-04.jpg,
2024-04-22_22-11-05,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-05.jpg,
2024-04-22_22-11-07,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-07.jpg,
2024-04-22_22-11-08,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-08.jpg,
2024-04-22_22-11-10,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-10.jpg,
2024-04-22_22-11-11,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-11.jpg,
2024-04-22_22-11-13,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-13.jpg,
2024-04-22_22-11-14,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-14.jpg,
2024-04-22_22-11-16,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-16.jpg,
2024-04-22_22-11-17,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-17.jpg,
2024-04-22_22-11-18,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-18.jpg,
2024-04-22_22-11-20,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-20.jpg,
2024-04-22_22-11-21,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-21.jpg,
2024-04-22_22-11-23,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-23.jpg,
2024-04-22_22-11-24,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-24.jpg,
2024-04-22_22-11-40,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-40.jpg,
2024-04-22_22-11-43,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-43.jpg,
2024-04-22_22-11-44,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-44.jpg,
2024-04-22_22-11-47,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-47.jpg,
2024-04-22_22-11-50,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-50.jpg,
2024-04-22_22-11-53,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-53.jpg,
2024-04-22_22-11-56,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-56.jpg,
2024-04-22_22-11-57,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-57.jpg,
2024-04-22_22-11-59,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-11-59.jpg,
2024-04-22_22-12-01,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-12-01.jpg,
2024-04-22_22-12-05,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-12-05.jpg,
2024-04-22_22-12-07,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-12-07.jpg,
2024-04-22_22-12-10,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-12-10.jpg,
2024-04-22_22-12-11,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_22-12-11.jpg,
2024-04-22_23-22-05,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-05.jpg,
2024-04-22_23-22-07,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-07.jpg,
2024-04-22_23-22-08,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-08.jpg,
2024-04-22_23-22-10,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-10.jpg,
2024-04-22_23-22-11,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-11.jpg,
2024-04-22_23-22-13,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-13.jpg,
2024-04-22_23-22-17,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-17.jpg,
2024-04-22_23-22-20,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-20.jpg,
2024-04-22_23-22-23,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-23.jpg,
2024-04-22_23-22-25,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-25.jpg,
2024-04-22_23-22-28,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-28.jpg,
2024-04-22_23-22-31,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-31.jpg,
2024-04-22_23-22-33,Camera1,Living Room,detected_fires\2024-04-22\Camera1_2024-04-22_23-22-33.jpg,
2024-04-23_14-29-07,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-07.jpg,
2024-04-23_14-29-09,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-09.jpg,
2024-04-23_14-29-10,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-10.jpg,
2024-04-23_14-29-11,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-11.jpg,
2024-04-23_14-29-12,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-12.jpg,
2024-04-23_14-29-14,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-14.jpg,
2024-04-23_14-29-15,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-15.jpg,
2024-04-23_14-29-16,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-16.jpg,
2024-04-23_14-29-17,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-29-17.jpg,
2024-04-23_14-50-48,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-50-48.jpg,
2024-04-23_14-50-49,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-50-49.jpg,
2024-04-23_14-50-50,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-50-50.jpg,
2024-04-23_14-50-51,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-50-51.jpg,
2024-04-23_14-50-52,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-50-52.jpg,
2024-04-23_14-50-53,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-50-53.jpg,
2024-04-23_14-50-58,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-50-58.jpg,
2024-04-23_14-51-00,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-00.jpg,
2024-04-23_14-51-01,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-01.jpg,
2024-04-23_14-51-02,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-02.jpg,
2024-04-23_14-51-03,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-03.jpg,
2024-04-23_14-51-04,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-04.jpg,
2024-04-23_14-51-06,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-06.jpg,
2024-04-23_14-51-07,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-07.jpg,
2024-04-23_14-51-08,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-08.jpg,
2024-04-23_14-51-09,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-09.jpg,
2024-04-23_14-51-10,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-10.jpg,
2024-04-23_14-51-12,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-12.jpg,
2024-04-23_14-51-13,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-13.jpg,
2024-04-23_14-51-14,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-14.jpg,
2024-04-23_14-51-15,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-15.jpg,
2024-04-23_14-51-16,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-16.jpg,
2024-04-23_14-51-18,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-18.jpg,
2024-04-23_14-51-19,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-19.jpg,
2024-04-23_14-51-20,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-20.jpg,
2024-04-23_14-51-21,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-21.jpg,
2024-04-23_14-51-23,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_14-51-23.jpg,
2024-04-23_15-45-11,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_15-45-11.jpg,
2024-04-23_15-45-16,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_15-45-16.jpg,
2024-04-23_15-45-17,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_15-45-17.jpg,
2024-04-23_16-28-49,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-49.jpg,
2024-04-23_16-28-50,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-50.jpg,
2024-04-23_16-28-52,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-52.jpg,
2024-04-23_16-28-53,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-53.jpg,
2024-04-23_16-28-54,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-54.jpg,
2024-04-23_16-28-56,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-56.jpg,
2024-04-23_16-28-57,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-57.jpg,
2024-04-23_16-28-58,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-58.jpg,
2024-04-23_16-28-59,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-28-59.jpg,
2024-04-23_16-29-01,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-29-01.jpg,
2024-04-23_16-29-02,Camera1,Living Room,detected_fires\2024-04-23\Camera1_2024-04-23_16-29-02.jpg,
